age,rq1,rq2,rq3,st_5
23,10,10,8,4
51,8,8,8,0
68,9,9,9,2
50,7,8,8,1
59,6,8,7,0
51,9,9,9,4
27,10,10,10,5
40,8,9,9,2
23,10,10,10,0
49,7,7,7,1
78,8,9,9,0
57,10,10,10,2
53,9,10,9,0
20,10,10,10,0
59,8,9,9,3
52,9,9,9,5
54,10,10,10,1
54,9,9,9,0
58,9,9,9,2
52,8,8,8,0
51,10,10,10,6
54,7,7,7,5
50,7,7,7,5
27,10,10,10,0
83,7,7,7,0
75,10,10,10,5
73,8,8,7,2
51,10,10,10,0
73,10,10,10,1
24,8,7,8,3
37,7,4,7,3
78,7,8,8,0
19,8,8,8,0
70,10,10,10,0
40,9,9,9,5
24,8,9,8,1
48,8,8,8,1
38,9,8,10,1
63,9,9,9,0
62,9,8,9,0
51,7,8,8,5
60,9,9,9,6
59,10,10,10,0
59,8,9,9,0
72,10,10,10,0
73,10,10,10,0
24,10,10,10,0
51,10,10,10,0
49,8,9,8,0
42,8,8,8,2
35,5,5,5,3
69,8,8,8,2
21,8,9,9,0
31,10,10,10,0
53,9,9,9,5
58,7,7,7,0
20,5,10,9,5
26,8,8,8,7
24,5,5,5,4
22,8,9,9,0
61,8,10,9,2
71,8,8,9,1
61,10,10,10,0
31,7,7,7,0
70,7,8,9,5
50,4,5,4,4
49,10,10,10,2
18,9,9,9,0
48,10,10,10,0
21,8,9,9,6
35,8,8,7,5
62,8,9,9,0
83,8,8,8,2
70,6,8,6,5
62,7,6,6,0
34,9,9,8,0
25,10,10,10,0
26,10,10,10,0
62,10,10,10,1
47,9,8,9,5
39,9,9,9,0
42,8,9,8,0
69,10,10,10,0
25,10,10,10,0
59,10,10,10,0
45,9,9,9,0
56,9,10,10,4
50,7,8,8,0
16,10,10,10,0
54,9,9,9,4
54,9,10,9,0
61,6,6,6,5
81,7,7,7,0
71,7,7,7,2
32,8,8,8,0
37,7,9,9,1
41,7,7,7,2
75,9,9,9,5
88,5,5,5,5
53,9,9,9,0
56,9,9,9,5
49,9,9,9,3
64,10,8,10,1
42,5,5,5,1
47,8,7,6,7
59,10,10,10,0
80,8,8,9,0
33,10,9,9,1
55,10,10,10,0
72,8,10,9,4
64,9,8,9,4
40,6,6,6,3
47,10,10,10,0
42,8,9,10,3
32,9,10,9,0
61,8,7,8,2
71,10,10,10,0
58,10,10,10,2
82,8,8,7,4
20,10,7,6,4
51,8,9,8,0
82,8,8,8,0
70,10,10,10,4
49,10,8,9,0
19,4,8,10,6
52,9,9,9,0
53,9,9,9,3
68,8,8,8,5
85,9,9,9,3
50,9,9,9,3
53,8,10,8,5
31,10,10,10,0
25,10,10,10,0
48,10,10,10,0
39,8,7,8,1
53,10,10,10,0
75,7,9,8,0
23,8,9,7,1
54,8,8,8,1
64,5,8,9,0
27,9,8,9,0
67,10,10,9,1
43,6,6,5,4
46,7,7,7,0
28,9,8,10,0
30,10,10,10,0
47,8,8,7,0
51,10,10,10,2
30,9,9,10,0
34,9,10,9,2
58,8,8,8,2
80,10,10,10,0
20,10,10,10,0
61,7,8,8,1
47,8,8,9,0
75,9,8,8,1
59,7,7,7,0
27,7,7,7,0
39,9,9,9,0
53,10,10,10,0
48,10,10,10,0
48,8,8,9,0
35,9,9,9,1
64,10,9,9,1
45,9,8,9,3
71,10,9,10,0
38,9,9,9,0
19,8,8,8,0
39,7,7,7,0
53,7,7,8,2
62,8,8,8,1
79,10,10,10,0
68,9,8,8,5
53,3,8,9,2
79,10,10,10,0
52,8,9,9,0
30,9,10,8,0
44,7,8,7,3
27,7,8,7,0
50,10,10,10,0
51,8,8,8,5
28,8,8,8,0
75,10,10,10,0
66,8,8,8,2
53,7,8,7,2
36,7,9,7,1
36,6,6,7,0
38,9,9,9,5
42,7,7,8,1
46,8,8,9,1
49,6,8,5,2
69,9,8,8,0
59,10,10,10,3
56,5,8,5,2
43,5,5,5,0
29,9,9,9,0
40,8,8,8,0
22,9,8,9,0
90,6,6,6,5
30,10,8,8,2
45,10,10,10,4
77,7,8,8,2
54,7,7,8,2
44,10,8,8,4
50,9,10,9,0
57,7,8,6,4
31,7,7,7,0
36,6,6,6,1
48,10,9,10,1
58,10,10,10,0
56,10,10,10,0
44,6,6,6,1
23,10,9,10,6
60,9,9,9,0
45,8,8,8,0
34,7,8,8,0
80,9,10,10,0
62,6,8,7,2
43,10,10,10,5
43,8,9,9,0
70,10,10,10,0
53,9,9,8,1
58,10,10,10,3
64,9,8,9,4
42,9,9,9,0
45,9,8,10,3
30,8,9,9,0
53,10,10,10,0
62,9,9,9,0
66,7,8,8,0
75,10,10,10,1
47,9,9,9,3
60,10,10,10,0
33,7,8,9,3
61,8,8,8,2
42,10,10,10,2
46,5,5,5,0
55,9,9,9,0
38,10,10,10,0
64,8,10,10,0
44,9,10,9,1
49,10,10,10,1
29,10,10,10,0
61,8,7,8,0
43,8,10,10,3
20,10,10,10,0
58,10,10,10,2
56,8,8,8,2
55,9,10,10,0
31,8,8,8,5
56,10,10,10,0
56,10,10,10,4
42,8,8,8,2
56,9,9,9,0
28,8,10,8,3
71,5,5,8,1
87,8,7,7,4
67,7,7,8,3
80,10,10,10,2
62,9,9,8,1
27,9,9,9,2
41,10,10,10,0
47,8,8,8,4
35,9,9,9,0
28,10,10,10,0
65,9,9,10,2
57,8,9,8,0
66,9,8,9,1
50,9,8,9,5
45,7,6,6,0
58,10,10,10,0
63,8,7,7,1
76,10,10,10,0
65,10,10,10,0
40,6,6,6,0
69,8,8,7,2
30,9,9,8,0
37,6,6,6,0
55,1,1,1,5
67,8,8,8,0
33,8,8,8,5
61,8,8,8,5
57,8,8,8,0
44,8,9,9,1
51,9,9,9,0
73,9,9,9,2
57,8,9,9,1
48,10,10,10,0
22,9,10,10,3
73,9,9,9,0
45,5,8,8,1
20,8,8,8,0
53,10,10,10,0
22,10,10,10,1
53,10,9,9,6
61,6,10,10,3
50,10,10,10,0
54,9,9,8,0
33,5,5,5,2
57,9,9,9,0
71,7,7,6,5
42,9,4,9,0
82,8,8,8,4
27,3,3,4,7
49,8,8,8,1
19,7,7,7,0
60,10,10,10,0
40,9,8,9,2
74,8,8,8,0
60,8,9,8,1
61,9,9,8,0
34,8,8,7,5
64,8,8,8,5
54,10,10,10,1
69,10,10,10,0
84,9,8,9,6
71,9,9,9,0
59,7,7,7,0
64,10,10,9,4
50,8,8,8,1
15,8,9,8,3
53,10,10,10,0
54,5,5,6,2
38,9,9,9,0
58,8,8,8,0
26,7,8,8,2
15,7,4,9,5
42,10,10,10,0
60,10,10,10,4
86,5,5,5,0
45,9,9,9,0
66,6,5,6,3
26,9,9,9,1
40,9,9,9,0
35,5,5,5,5
59,10,10,10,0
72,7,7,7,0
60,10,10,9,3
48,7,7,7,0
60,10,10,10,5
47,10,9,10,2
30,8,8,8,0
45,10,10,10,0
81,6,7,6,1
41,8,8,8,1
65,9,9,8,4
40,10,10,10,0
38,10,10,10,0
56,9,9,9,2
65,10,10,10,0
78,8,8,8,0
66,9,9,9,1
69,9,9,9,0
59,10,10,10,1
22,8,8,8,0
40,7,8,7,3
77,5,6,5,1
58,9,9,9,0
60,9,9,9,5
24,10,10,10,1
52,5,5,5,0
41,10,10,10,0
35,10,10,10,0
46,10,10,10,1
65,10,10,10,0
48,8,8,7,0
54,9,9,9,1
22,10,10,9,0
30,9,9,9,0
51,10,10,10,0
52,10,10,10,0
61,8,8,9,1
74,6,7,6,2
16,7,10,9,3
20,8,8,8,0
58,8,9,8,5
50,9,9,9,0
35,10,9,9,1
59,9,9,9,0
70,10,10,10,0
51,5,5,5,2
79,7,7,7,0
27,7,7,7,0
47,8,8,8,0
52,7,8,8,2
45,10,10,10,0
35,9,9,9,0
77,10,10,10,0
62,8,9,8,0
56,10,10,10,0
52,10,10,10,0
62,8,8,8,5
48,9,10,10,2
2,8,9,8,1
45,10,10,10,4
73,8,8,8,4
32,8,8,8,3
59,10,10,10,0
59,9,9,10,4
58,7,8,6,4
43,10,10,10,0
57,8,8,8,0
20,9,9,9,0
63,9,10,10,0
72,10,10,10,0
58,6,5,5,0
52,8,9,10,0
49,9,10,10,3
29,8,8,10,5
20,9,9,9,3
69,10,10,10,0
32,6,8,6,0
39,10,10,10,0
43,5,6,7,7
20,10,10,10,0
34,8,9,9,1
50,8,8,8,0
79,10,10,10,0
53,10,10,9,4
82,10,10,10,0
60,9,8,7,4
55,7,8,8,1
50,9,9,9,2
39,8,8,8,5
34,9,9,9,1
19,5,5,7,5
44,8,9,9,1
73,10,10,10,0
65,10,10,10,1
42,9,9,9,5
20,5,5,5,5
30,5,5,5,0
45,9,9,9,0
55,8,8,9,5
24,10,9,10,0
84,8,8,8,5
53,9,9,9,3
55,8,8,8,2
22,9,9,9,1
56,10,10,10,1
74,8,8,8,0
48,7,5,7,6
55,7,7,7,0
58,9,9,9,1
47,9,9,9,3
34,10,10,10,0
82,9,9,9,1
17,10,10,10,0
53,8,8,8,1
36,8,10,9,2
40,6,6,6,4
79,10,10,10,0
61,7,8,6,4
42,6,7,6,3
45,10,9,9,0
45,6,6,6,5
80,5,8,6,2
41,9,9,9,4
59,10,10,10,1
26,10,10,10,1
29,9,9,9,1
16,8,8,7,7
43,7,7,7,5
52,10,9,10,0
60,7,8,7,0
65,10,10,10,4
26,10,10,10,0
39,8,8,8,3
45,10,10,10,0
48,10,8,8,0
27,10,10,10,1
67,7,10,7,0
33,10,8,8,7
51,10,10,10,0
19,7,9,7,5
35,5,8,7,0
66,5,10,10,0
60,7,8,9,7
67,9,8,9,2
33,10,10,10,0
32,10,9,9,0
37,5,9,9,0
47,9,9,9,1
54,6,7,6,0
60,9,9,9,0
17,9,9,9,7
47,9,9,9,6
64,9,9,9,0
67,10,10,10,2
52,8,8,8,0
28,8,9,8,1
60,10,10,10,0
19,8,8,8,0
31,8,3,9,4
70,10,10,10,0
51,5,10,10,3
78,6,6,6,4
50,10,10,10,7
67,8,9,8,5
21,8,8,8,2
25,8,8,9,0
38,8,10,10,5
60,5,5,5,1
58,7,7,7,4
66,6,8,8,0
72,9,9,9,0
79,10,9,8,3
56,7,7,7,2
46,10,10,10,0
67,9,10,10,5
32,10,10,10,0
58,9,9,10,3
44,10,10,10,0
39,7,8,9,4
47,6,6,5,5
33,9,9,9,0
56,10,10,9,1
28,10,10,10,1
31,8,8,8,0
40,5,5,5,5
50,9,9,9,0
76,9,8,8,6
31,9,9,10,6
74,8,8,7,0
28,8,9,8,2
25,9,7,9,0
55,8,8,8,0
26,10,10,10,0
74,10,10,10,0
72,8,8,8,0
50,10,10,10,0
47,8,8,8,0
70,8,8,8,5
43,9,8,9,5
67,10,10,10,0
51,9,10,10,2
17,8,8,8,6
59,9,9,9,0
45,10,10,10,0
64,10,10,10,0
68,8,7,10,0
56,7,8,6,4
63,9,9,9,5
57,10,10,10,0
47,9,9,9,0
61,10,10,10,5
35,8,8,8,0
57,9,9,9,0
63,10,10,10,0
33,8,9,9,3
40,9,10,9,3
32,8,8,8,0
55,7,10,10,2
48,9,8,8,5
54,7,7,8,0
40,3,2,5,4
44,10,10,10,0
47,8,8,8,0
68,9,9,10,1
54,8,8,8,3
74,5,5,4,1
45,8,9,9,4
32,10,10,10,2
45,7,7,7,1
46,10,10,10,2
22,8,8,8,4
30,9,9,9,0
50,10,10,10,1
40,10,10,10,0
36,10,10,10,0
46,8,5,8,4
75,8,8,8,1
65,9,8,9,1
49,7,7,7,2
50,9,9,9,0
49,7,8,7,0
47,10,10,10,4
37,8,8,8,0
50,8,9,8,3
67,9,9,9,0
46,8,8,8,0
23,10,10,10,0
55,7,8,8,0
47,9,9,9,0
67,8,8,8,5
33,10,10,10,1
57,9,9,9,0
77,9,8,8,5
18,10,10,10,0
19,5,4,5,5
49,10,10,9,3
29,8,10,8,5
48,10,10,10,0
56,5,6,5,4
58,9,9,9,0
76,10,10,10,0
48,10,10,10,0
24,9,8,9,1
58,6,6,6,4
65,8,8,8,1
42,10,10,10,0
42,8,8,8,0
33,9,9,9,4
12,9,10,10,3
23,9,9,9,0
63,8,8,7,1
45,10,10,10,0
53,10,10,10,1
32,9,9,9,0
64,10,10,10,0
60,10,10,10,0
56,8,8,9,0
51,10,10,10,1
55,6,7,8,3
53,6,6,7,0
47,8,8,10,0
50,10,10,10,7
33,8,9,8,0
65,9,8,9,5
42,10,10,10,2
55,8,8,7,5
36,10,10,10,4
32,5,6,7,5
57,10,10,10,0
42,9,10,9,5
84,9,10,10,0
34,5,9,8,4
42,10,10,10,0
30,9,9,9,0
41,8,9,8,1
57,9,9,9,0
54,7,7,6,5
55,10,10,10,0
63,9,9,9,1
26,10,10,10,0
17,7,8,7,3
22,8,10,10,1
39,10,10,10,0
55,8,10,10,2
52,5,8,8,4
45,8,8,8,0
66,10,10,10,0
57,7,7,7,5
68,8,8,8,4
51,10,10,10,4
74,10,10,10,1
71,8,8,8,2
26,8,8,8,5
15,10,10,10,0
47,8,8,8,3
61,10,10,10,0
28,10,10,10,0
51,8,8,9,0
46,7,7,7,2
46,9,8,9,0
41,9,8,8,0
53,8,8,8,0
89,6,6,7,4
24,8,9,10,2
59,7,8,7,0
52,9,10,10,0
48,10,10,10,3
40,8,9,8,2
30,9,9,9,0
53,9,9,9,5
53,8,8,8,0
67,8,7,7,0
41,10,5,8,5
56,7,8,8,2
56,9,9,8,5
51,6,8,9,0
58,8,7,8,0
66,10,10,10,0
57,9,10,10,1
57,8,8,9,0
74,8,8,8,0
55,8,7,8,5
45,8,10,10,2
70,10,10,10,0
18,10,10,9,0
26,9,9,9,0
62,10,10,10,0
63,10,10,10,0
46,9,9,9,0
45,6,5,7,2
23,9,9,9,2
44,10,10,10,0
59,9,9,9,0
48,8,9,7,2
44,10,10,10,0
60,6,6,6,1
26,7,8,7,0
35,9,10,10,3
56,8,8,8,3
76,9,9,9,0
37,9,9,9,0
53,10,10,10,3
50,9,9,9,0
85,8,9,9,0
77,9,10,10,0
61,10,10,10,0
23,9,9,9,0
48,10,8,6,2
33,10,10,10,1
19,10,10,10,1
36,10,10,10,3
28,8,8,8,0
48,9,9,8,0
30,10,10,10,0
61,10,10,10,0
82,8,9,9,0
63,9,9,9,0
70,9,9,9,1
55,10,10,10,5
34,7,7,7,0
52,6,7,7,5
62,10,10,10,1
20,10,10,10,0
64,7,8,8,5
76,8,8,9,3
54,10,10,10,1
26,0,0,0,7
51,9,9,9,0
29,7,7,8,5
43,9,9,9,0
36,10,10,9,0
56,9,9,9,0
46,8,3,9,5
15,10,10,10,0
49,10,10,10,0
14,10,10,10,3
46,10,1,10,5
50,9,9,9,0
58,8,9,9,4
36,10,10,10,3
18,10,10,10,0
40,10,10,9,0
63,8,8,10,5
50,9,9,9,0
70,6,7,7,4
34,9,9,9,0
71,8,8,8,0
66,9,9,9,0
50,9,9,10,1
60,7,9,8,3
19,10,10,10,1
26,5,7,7,1
41,9,10,9,2
68,8,8,8,5
57,10,10,10,2
51,8,8,8,5
71,5,7,10,0
33,7,9,9,3
67,8,8,7,3
42,8,7,8,0
59,8,9,9,1
71,5,7,9,3
44,6,6,6,1
68,5,5,5,0
18,3,3,7,6
54,8,10,9,5
49,9,8,9,4
50,10,10,10,2
16,8,8,8,2
45,7,8,8,3
72,6,7,8,4
40,10,10,10,0
53,6,6,6,2
68,7,7,7,5
66,7,7,7,5
26,9,9,9,1
40,5,5,5,5
66,10,10,10,3
63,9,9,9,5
59,9,7,8,3
57,8,9,10,0
66,10,10,10,0
15,7,10,7,5
47,9,9,9,2
28,9,9,9,0
59,10,10,10,0
39,9,9,10,0
38,5,6,6,0
35,8,10,9,3
27,9,10,8,0
59,9,9,9,1
55,9,10,10,0
50,5,5,5,0
57,8,8,7,4
74,8,8,8,4
25,10,10,10,5
64,9,9,9,1
45,8,8,8,0
76,9,9,9,5
37,8,8,8,7
54,10,8,8,3
42,8,8,8,0
55,7,9,7,3
50,9,8,8,4
55,1,9,9,2
18,9,10,8,0
57,8,8,8,0
26,8,9,9,2
60,9,9,9,0
76,9,9,9,0
57,5,8,9,3
26,9,9,8,0
44,10,10,10,3
59,8,8,8,2
55,9,8,8,4
24,5,5,5,0
51,9,9,9,0
63,10,10,10,0
67,9,10,10,4
75,7,6,6,0
52,7,8,8,0
49,10,10,10,0
56,10,10,10,3
24,9,9,10,0
58,10,10,10,0
61,8,9,8,2
65,7,8,7,1
52,9,10,9,2
49,6,6,5,0
35,8,9,8,4
44,10,10,10,5
69,9,9,9,0
56,7,7,7,2
50,8,8,8,0
55,10,10,10,0
30,10,10,10,0
35,8,8,8,1
68,5,6,5,6
46,10,10,10,5
71,5,10,8,2
62,10,10,10,0
40,10,10,10,0
49,10,10,10,1
44,10,10,10,3
47,9,9,9,0
42,10,10,10,3
35,7,7,7,0
51,8,7,7,2
54,8,8,8,0
44,7,8,7,4
20,1,1,1,0
46,8,8,8,0
69,10,10,10,0
59,9,9,10,3
49,10,8,9,0
23,9,10,10,0
50,9,9,9,0
25,2,3,3,6
49,9,9,9,2
48,10,10,10,0
27,10,10,10,0
36,7,7,8,0
20,10,10,10,2
71,10,10,10,0
55,8,7,8,1
59,10,10,10,0
44,10,10,10,0
60,10,10,10,0
51,10,9,9,5
50,9,10,10,0
35,8,8,8,1
60,10,10,10,5
48,7,6,8,7
57,6,6,7,0
53,10,9,9,1
77,8,8,8,1
37,9,9,10,0
56,10,10,10,0
44,9,9,9,0
20,8,7,7,2
46,9,9,9,0
62,9,9,9,1
58,8,8,8,0
25,10,10,10,2
10,8,9,9,1
56,8,7,8,5
47,10,10,10,0
44,2,2,2,6
14,7,7,9,5
83,5,5,5,5
49,9,9,9,1
48,7,7,7,0
14,9,10,9,4
45,6,9,8,2
43,10,5,10,0
42,10,9,8,5
73,4,3,3,5
66,9,9,9,4
67,8,9,8,3
56,9,9,9,0
69,7,7,8,5
44,10,10,10,0
53,10,10,10,0
54,10,10,10,0
49,10,10,10,1
15,5,5,4,5
41,7,8,6,4
32,5,5,5,2
47,7,6,7,1
67,2,10,10,2
76,9,10,9,0
12,8,8,8,1
42,8,8,8,1
45,6,6,7,5
67,8,8,8,0
34,8,8,8,0
70,7,9,8,1
53,8,8,8,0
62,10,10,10,2
71,10,10,10,0
59,10,10,10,3
19,6,5,5,7
57,5,5,5,5
62,10,10,10,1
66,6,7,6,0
41,8,8,8,4
35,8,10,8,3
22,3,8,3,0
62,8,9,9,3
70,5,7,6,0
33,10,10,10,5
53,9,8,9,3
61,6,7,6,4
22,8,8,8,3
43,10,10,10,0
77,9,9,9,0
51,9,9,9,0
41,10,10,10,0
48,9,9,9,0
61,9,9,9,4
68,9,9,9,3
44,10,10,5,3
54,10,7,7,3
17,10,9,9,2
62,10,10,10,2
49,10,10,10,0
54,7,7,7,5
54,10,9,9,0
64,10,10,10,2
57,10,10,10,0
45,6,6,6,5
53,10,10,10,5
54,9,9,9,1
70,9,9,9,5
28,10,10,10,0
9,10,10,10,0
23,1,10,10,0
59,6,6,8,3
48,9,9,8,5
24,9,8,8,0
61,10,10,10,0
54,10,10,10,0
63,10,9,9,0
19,8,8,8,5
58,7,8,7,1
36,8,8,7,4
42,9,9,9,4
71,9,8,9,2
60,10,9,9,1
31,10,10,10,0
93,10,10,10,1
67,9,9,9,0
31,8,8,8,2
37,6,10,10,4
34,8,7,8,0
63,10,9,10,0
54,10,10,10,1
51,8,9,10,0
19,9,8,8,0
73,7,7,7,5
44,8,5,8,2
55,7,7,7,0
42,10,10,10,3
48,7,5,9,7
40,10,10,10,1
22,5,5,6,2
41,7,8,9,0
57,7,7,7,0
27,5,7,7,5
38,5,6,6,0
60,9,9,9,5
32,10,10,10,7
83,7,7,7,1
46,8,9,10,0
27,8,8,9,5
69,10,10,10,0
19,10,10,10,0
76,8,8,9,0
70,6,6,6,7
39,7,7,9,5
64,10,9,10,1
80,8,9,8,1
59,10,10,10,0
63,6,7,7,0
77,10,10,10,0
41,9,9,9,0
73,10,10,10,0
43,6,5,8,6
19,10,10,10,0
41,10,10,10,0
50,8,8,8,5
48,9,9,9,1
71,9,8,8,0
79,8,9,8,1
21,10,10,10,0
69,9,9,9,0
56,9,9,9,0
50,8,8,7,4
57,4,8,4,4
58,8,8,7,0
65,10,10,10,1
41,9,9,9,0
63,5,5,5,0
70,7,7,7,1
26,7,8,9,3
42,8,8,8,2
59,10,10,10,3
55,10,10,10,0
68,8,9,9,3
51,10,10,10,0
37,8,8,8,1
40,9,9,9,0
81,10,10,10,0
71,7,7,7,0
38,6,6,6,5
26,9,9,9,0
45,10,10,10,0
44,8,8,8,0
61,8,7,7,2
30,9,9,9,0
76,10,10,10,1
35,5,4,4,7
47,10,9,9,0
47,10,9,10,2
53,8,8,8,0
34,8,10,10,2
58,8,8,7,2
37,6,7,7,0
40,8,9,8,2
44,5,7,7,4
79,9,10,10,1
49,10,10,10,0
77,8,8,8,0
63,9,8,9,0
53,10,10,10,0
93,8,8,8,0
51,8,9,8,0
48,9,9,9,0
43,5,5,5,6
19,8,8,9,1
52,6,6,6,3
44,8,7,8,0
53,10,10,10,5
51,9,8,8,0
90,8,9,8,2
52,8,8,8,0
37,8,8,8,0
31,9,8,8,0
55,9,9,9,0
91,8,9,8,5
46,9,9,10,5
19,8,8,8,2
85,10,10,10,0
40,10,10,10,0
25,5,2,4,6
49,10,10,10,0
60,8,8,7,6
20,8,9,8,4
20,9,10,9,0
69,8,8,8,2
46,9,8,8,5
49,8,8,9,0
64,8,8,8,2
45,10,10,10,0
37,6,7,5,1
64,5,5,5,2
22,10,10,10,0
61,10,9,7,1
25,9,9,9,0
53,10,10,10,0
34,9,9,9,0
51,9,9,9,0
60,9,10,9,2
60,8,7,7,3
24,9,9,9,0
14,10,9,10,1
17,5,5,5,0
36,8,8,9,0
57,10,10,10,5
65,10,10,10,0
56,8,10,10,0
53,10,10,10,0
52,10,9,10,1
12,8,8,9,1
48,7,7,7,0
18,7,8,8,3
52,7,8,7,1
75,10,10,10,0
41,9,9,9,0
34,8,8,8,2
36,8,8,9,2
74,9,9,9,3
34,8,8,7,0
25,6,6,6,5
66,10,10,10,3
26,9,9,9,1
67,10,10,10,0
44,8,9,9,1
59,9,8,9,0
51,10,10,10,0
26,10,10,10,4
32,9,9,9,0
65,9,9,9,2
19,7,9,7,4
49,10,10,10,0
66,8,8,8,5
36,8,8,8,1
66,9,9,10,0
53,10,10,10,0
17,6,7,7,2
51,6,6,6,3
31,10,10,10,2
54,7,7,7,0
23,5,5,5,0
35,9,9,9,1
48,5,6,4,5
86,10,10,10,0
75,6,5,5,1
74,6,8,7,5
69,7,8,7,4
84,5,5,5,6
52,9,8,8,4
63,3,4,5,1
17,10,10,9,2
68,9,8,8,0
49,9,9,9,0
61,8,9,8,0
43,9,9,10,3
26,5,5,7,4
75,8,7,8,1
50,8,7,7,3
31,9,10,9,1
18,8,7,7,2
82,10,7,10,3
71,8,8,8,3
51,6,6,6,2
54,9,10,9,6
42,9,9,9,0
40,9,10,9,1
57,8,8,8,0
33,8,7,7,0
44,8,8,8,1
36,10,9,10,0
58,10,10,10,0
33,5,5,5,0
24,9,7,10,1
74,7,8,8,1
32,6,6,6,1
18,8,8,8,0
79,7,8,9,0
67,8,9,9,1
38,9,8,8,3
69,10,10,10,0
41,8,8,8,0
18,6,6,7,2
64,5,6,7,0
49,7,8,8,0
55,10,10,10,0
44,9,9,9,0
65,6,8,8,0
31,9,9,9,1
42,8,8,8,5
64,10,10,8,4
64,10,10,10,0
72,9,10,10,0
32,4,10,5,5
42,10,10,10,2
62,10,5,5,2
28,10,10,10,0
32,5,5,8,2
68,10,10,10,0
51,9,8,10,5
37,10,10,10,0
47,7,7,7,0
53,9,8,8,2
60,8,8,8,0
68,10,10,10,2
78,7,7,7,5
46,8,8,8,0
26,10,10,10,0
30,6,8,8,5
38,9,9,9,1
62,8,8,8,0
57,10,10,10,0
68,9,9,9,0
60,9,9,9,2
38,8,8,9,0
40,5,5,5,2
21,10,9,9,1
57,9,9,9,0
38,9,9,8,0
81,8,8,8,2
49,7,7,7,0
48,8,9,9,0
48,7,9,7,1
59,10,10,9,1
64,8,8,8,1
22,10,10,10,0
50,8,8,7,5
77,10,10,10,0
16,10,10,10,2
36,8,8,10,3
33,7,7,7,5
30,6,6,10,6
57,7,8,9,0
52,8,8,8,0
52,9,9,9,0
74,9,10,10,5
51,5,5,5,0
61,10,10,10,0
61,9,8,9,2
55,10,8,7,5
43,10,10,10,2
7,5,5,5,0
40,10,10,10,0
87,4,7,5,3
59,8,8,8,0
42,9,9,9,0
41,8,9,9,3
61,8,8,8,4
41,8,9,8,5
64,8,8,8,0
61,8,8,8,5
63,8,8,9,1
17,8,8,8,3
20,8,10,9,3
45,10,9,9,3
50,8,9,9,0
56,10,10,10,0
41,9,9,9,1
34,7,8,8,0
45,8,8,8,5
53,9,9,9,5
49,10,10,10,0
48,8,8,8,1
29,7,8,7,5
70,7,7,7,5
69,5,5,5,0
56,10,10,9,4
48,10,10,10,0
68,7,8,8,3
14,2,10,4,6
30,6,6,6,0
24,9,9,9,0
51,6,5,6,3
74,7,7,7,4
60,5,7,5,5
67,8,10,7,5
58,10,8,9,2
58,3,3,3,0
34,8,10,9,1
46,7,10,8,1
60,6,6,6,2
20,4,1,7,5
30,9,9,9,1
59,9,10,10,3
54,8,10,10,0
45,8,8,8,0
46,9,9,9,0
65,10,10,10,0
39,5,5,5,2
85,9,9,9,1
57,10,10,10,0
56,5,5,5,3
42,10,10,10,0
57,10,10,10,0
65,6,10,10,0
63,9,9,9,0
21,6,6,6,5
60,10,10,10,1
47,10,10,10,0
64,5,7,7,5
76,7,7,7,0
28,8,8,8,0
49,10,10,9,0
81,7,7,7,2
70,5,5,5,6
28,8,8,8,2
28,9,9,10,0
56,6,6,6,5
62,8,8,8,0
36,2,9,9,1
66,9,10,9,0
35,9,8,8,0
48,8,8,8,0
53,10,10,10,0
51,10,10,10,2
25,10,10,10,0
38,8,8,8,0
39,10,10,10,0
59,9,8,8,1
30,10,10,10,6
48,9,9,10,3
42,9,8,9,0
85,10,10,10,0
31,9,9,9,0
53,10,9,9,1
26,8,8,9,3
54,10,10,10,1
73,8,9,9,1
63,7,8,8,1
37,10,10,10,1
61,9,8,9,5
18,6,7,8,1
32,10,10,8,5
63,6,5,5,5
46,2,8,10,3
39,8,8,7,1
77,7,7,6,4
56,5,5,5,0
46,9,9,9,0
34,10,10,10,0
54,7,7,8,6
43,10,10,10,0
43,8,8,8,0
39,8,8,8,0
41,9,8,9,0
64,9,10,1,0
71,2,10,10,3
24,9,9,9,2
52,8,8,8,0
63,8,9,8,1
59,10,9,10,0
19,9,9,9,5
46,5,8,8,4
31,9,9,9,2
38,10,10,10,2
41,9,10,10,2
49,10,10,10,0
46,9,9,9,0
50,10,10,10,2
63,10,10,10,0
30,8,8,8,0
69,10,10,10,0
72,8,8,8,4
56,10,10,10,0
19,10,10,10,0
45,10,10,10,0
40,9,9,9,3
43,6,6,6,4
72,8,9,8,1
62,10,10,10,0
45,7,6,6,5
24,5,5,6,6
27,5,8,8,4
47,6,6,6,0
72,6,6,6,0
70,9,6,8,2
13,5,10,6,2
72,7,8,7,2
75,9,9,9,0
43,8,7,8,0
70,9,8,9,1
63,10,10,9,0
14,8,2,6,5
55,9,10,10,0
43,9,8,8,0
61,8,9,9,0
57,9,9,9,0
58,8,7,8,5
44,9,9,10,3
65,8,7,7,2
64,10,10,10,5
31,10,10,10,0
33,10,9,10,1
51,7,6,6,1
41,8,10,10,1
17,9,9,9,2
49,10,10,10,1
59,10,10,9,2
30,8,8,8,0
53,8,8,8,2
52,8,9,8,0
31,10,10,9,1
30,8,8,7,0
52,10,10,10,0
37,6,8,4,4
23,9,9,7,0
25,9,9,9,0
45,1,10,3,0
30,6,6,6,7
37,5,8,9,4
25,10,10,10,5
